,Timestamp,Id,SequenceId,SequenceSet,VectorGazeX,VectorGazeY,VectorGazeZ,GazeX,GazeY
4411,638345128505418042,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4412,638345128506459345,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4413,638345128507600477,1451.0,1.0,1.0,0.2728143,-0.1508133,0.9501725,4023.053638637066,2254.066482186317
4414,638345128508259179,1451.0,1.0,1.0,0.2742776,-0.16967,0.9465643,4028.5409912467,2348.350003361702
4415,638345128508746493,1451.0,1.0,1.0,0.1942175,-0.2045642,0.959392,3728.315636515618,2522.820994257927
4416,638345128509257998,1451.0,1.0,1.0,0.1871803,-0.2066917,0.9603343,3701.9261084496975,2533.458486199379
4417,638345128509743891,1451.0,1.0,1.0,0.17976,-0.206606,0.9617693,3674.09997805953,2533.03000330925
4418,638345128510257370,1451.0,1.0,1.0,0.1850055,-0.2035051,0.9614357,3693.7706284224982,2517.525494098664
4419,638345128510746377,1451.0,1.0,1.0,0.1915386,-0.2058989,0.959645,3718.269757926464,2529.494479298592
4420,638345128511262214,1451.0,1.0,1.0,0.1743662,-0.2553394,0.9509985,3653.873272240162,2776.6970694065094
4421,638345128511746238,1451.0,1.0,1.0,0.1677333,-0.2533961,0.9527098,3628.99986281991,2766.980469226837
4422,638345128512642072,1451.0,1.0,1.0,0.1725421,-0.2533333,0.9518673,3647.032856941223,2766.666501760483
4423,638345128513281820,1451.0,1.0,1.0,0.1659481,-0.2602138,0.9511834,3622.305348515511,2801.068961620331
4424,638345128513744777,1451.0,1.0,1.0,0.1443048,-0.238927,0.9602552,3541.142988950014,2694.635033607483
4425,638345128514686897,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4426,638345128515707997,1451.0,1.0,1.0,0.05975318,-0.1221178,0.9907153,3224.074423313141,2110.589012503624
4427,638345128516730507,1451.0,1.0,1.0,0.07200173,-0.05231176,0.9960318,3270.006498321891,1761.558797210455
4428,638345128517751022,1451.0,1.0,1.0,0.08955321,-0.05942973,0.9942074,3335.824526846409,1797.1486561000347
4429,638345128518769758,1451.0,1.0,1.0,-0.3809487,-0.05047511,0.9232174,1571.4424028992655,1752.3755468428135
4430,638345128519269396,1451.0,1.0,1.0,-0.4480675,-0.05163993,0.8925071,1319.7469264268875,1758.1996470689774
4431,638345128519772921,1451.0,1.0,1.0,-0.4326423,-0.04637554,0.9003721,1377.591334283352,1731.8776957690716
4432,638345128520268539,1451.0,1.0,1.0,-0.4572979,-0.06666864,0.8868112,1285.13290733099,1833.343185484409
4433,638345128520773362,1451.0,1.0,1.0,-0.631109,0.009957928,0.7756303,633.3412528038026,1450.2103589475155
4434,638345128521293009,1451.0,1.0,1.0,-0.6181669,0.02031247,0.7857844,681.8740367889405,1398.4376527369022
4435,638345128521778489,1451.0,1.0,1.0,-0.6168768,0.01574651,0.7869022,686.712071299553,1421.2674517184496
4436,638345128522530287,1451.0,1.0,1.0,-0.5858157,0.01068362,0.8103739,803.1910210847856,1446.5818982571363
4437,638345128523558693,1451.0,1.0,1.0,-0.5902932,0.02381521,0.8068375,786.400392651558,1380.9239454567432
4438,638345128524596838,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4439,638345128525076034,1451.0,1.0,1.0,-0.5534517,-0.1482385,0.8195832,924.5560616254808,2241.192474961281
4440,638345128525940844,1451.0,1.0,1.0,-0.5404862,-0.13573,0.8303325,973.1766879558564,2178.649991750717
4441,638345128526959406,1451.0,1.0,1.0,-0.4023868,-0.2349998,0.8847938,1491.049446165562,2674.99902844429
4442,638345128527455004,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4443,638345128527915767,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4444,638345128529002296,1451.0,1.0,1.0,-0.2921439,-0.2804944,0.9143167,1904.460333287716,2902.471959590912
4445,638345128529477869,1451.0,1.0,1.0,-0.324157,-0.2324871,0.9169907,1784.4112515449526,2662.435486912728
4446,638345128529938775,1451.0,1.0,1.0,-0.2969294,-0.225205,0.9279631,1886.5147903561597,2626.0250210762024
4447,638345128530968622,1451.0,1.0,1.0,-0.372857,-0.2058232,0.9047732,1601.7862334847453,2529.115989804268
4448,638345128531461793,1451.0,1.0,1.0,-0.4197603,-0.1998992,0.8853483,1425.898924469948,2499.4959831237798
4449,638345128531971732,1451.0,1.0,1.0,-0.4367636,-0.2104454,0.8746144,1362.136445939541,2552.227020263672
4450,638345128532995029,1451.0,1.0,1.0,-0.4323938,-0.2076582,0.8774472,1378.5232901573183,2538.2910072803497
4451,638345128533483830,1451.0,1.0,1.0,-0.4313541,-0.207811,0.8779227,1382.4221044778826,2539.0549898147583
4452,638345128533963943,1451.0,1.0,1.0,-0.4269951,-0.2042657,0.8808807,1398.7683802843096,2521.328493952751
4453,638345128534983629,1451.0,1.0,1.0,-0.4704076,-0.2147223,0.855927,1235.971480607987,2573.6115276813507
4454,638345128535507667,1451.0,1.0,1.0,-0.4684663,-0.2172276,0.8563595,1243.251331150532,2586.137965321541
4455,638345128535950904,1451.0,1.0,1.0,-0.466653,-0.2175025,0.8572792,1250.0512897968297,2587.5125229358678
4456,638345128536988628,1451.0,1.0,1.0,-0.4558705,-0.2023395,0.8667414,1290.485590696335,2511.6975009441376
4457,638345128537486000,1451.0,1.0,1.0,-0.4666865,-0.2135145,0.8582628,1249.925673007965,2567.57253408432
4458,638345128537946302,1451.0,1.0,1.0,-0.4650269,-0.2057801,0.8610485,1256.1491802334788,2528.900519013405
4459,638345128538988250,1451.0,1.0,1.0,-0.2114708,-0.1882347,0.959087,2206.984508782625,2441.1735087633133
4460,638345128539513443,1451.0,1.0,1.0,-0.100994,-0.1790052,0.9786507,2621.2725061923265,2395.0260281562805
4461,638345128539951722,1451.0,1.0,1.0,-0.1039277,-0.1712337,0.9797337,2610.271118581295,2356.168493628502
4462,638345128541016838,1451.0,1.0,1.0,-0.09619167,-0.1719059,0.9804058,2639.2812486737967,2359.52952504158
4463,638345128541491255,1451.0,1.0,1.0,0.1444832,-0.1960846,0.9698843,3541.811976581812,2480.423018336296
4464,638345128541972721,1451.0,1.0,1.0,0.1258246,-0.2024253,0.9711809,3471.8422517180443,2512.1265053749084
4465,638345128543013920,1451.0,1.0,1.0,0.1208114,-0.1941221,0.9735097,3453.042760491371,2470.610529184341
4466,638345128543514354,1451.0,1.0,1.0,0.1271447,-0.1878652,0.9739306,3476.7926037311554,2439.325988292694
4467,638345128544000389,1451.0,1.0,1.0,0.1313183,-0.1893269,0.9730935,3492.4436286091805,2446.6344863176346
4468,638345128545017144,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4469,638345128545535713,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4470,638345128546139274,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4471,638345128547201020,1451.0,1.0,1.0,0.6024428,-0.0442614,0.7969339,5259.160503745079,1721.306998282671
4472,638345128547675194,1451.0,1.0,1.0,0.557562,-0.0370077,0.8293099,5090.8574759960175,1685.0385032594204
4473,638345128548138778,1451.0,1.0,1.0,0.5873793,-0.03906168,0.8083686,5202.67228782177,1695.3084021806717
4474,638345128549206604,1451.0,1.0,1.0,0.6022253,-0.02243709,0.7980108,5258.344888687134,1612.185450270772
4475,638345128549697158,1451.0,1.0,1.0,0.7171893,0.04336525,0.695528,5689.459919929504,1283.173743635416
4476,638345128550158563,1451.0,1.0,1.0,0.7181855,0.04448631,0.6944281,5693.195566534996,1277.5684483349323
4477,638345128550699005,1451.0,1.0,1.0,0.7159742,0.05184846,0.6961987,5684.903293848038,1240.7577000558376
4478,638345128551139363,1451.0,1.0,1.0,0.6772036,0.05447705,0.7337763,5539.513483643532,1227.6147454977036
4479,638345128551705488,1451.0,1.0,1.0,0.6962578,0.04640441,0.7162902,5610.966861248016,1267.977949231863
4480,638345128552140654,1451.0,1.0,1.0,0.6672913,0.04178925,0.7436236,5502.342313528061,1291.053757071495
4481,638345128553180147,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4482,638345128553704844,1451.0,1.0,1.0,0.6450616,-0.01008411,0.764064,5418.981045484543,1550.4205515608191
4483,638345128554189792,1451.0,1.0,1.0,0.6384763,-0.02728838,0.7691576,5394.286170601845,1636.441895738244
4484,638345128554683725,1451.0,1.0,1.0,0.6392298,-0.02739336,0.7685277,5397.111654281616,1636.966798454523
4485,638345128555186430,1451.0,1.0,1.0,0.6078574,-0.05096108,0.7924092,5279.465273022652,1754.8054046928885
4486,638345128555683214,1451.0,1.0,1.0,0.6082088,-0.0511902,0.7921247,5280.782908201218,1755.9510059654713
4487,638345128556191660,1451.0,1.0,1.0,0.6073678,-0.05028732,0.7928275,5277.629300951958,1751.4366060495377
4488,638345128556687407,1451.0,1.0,1.0,0.5691648,-0.1579783,0.8069041,5134.368047118187,2289.891481399536
4489,638345128557190495,1451.0,1.0,1.0,0.5669596,-0.1613532,0.8077883,5126.098573207855,2306.766003370285
4490,638345128557685535,1451.0,1.0,1.0,0.5789181,-0.1552029,0.8004786,5170.94287276268,2276.0144770145416
4491,638345128558206203,1451.0,1.0,1.0,0.5811379,-0.1416428,0.8013838,5179.267108440399,2208.213970065117
4492,638345128558689316,1451.0,1.0,1.0,0.5819079,-0.1398002,0.8011487,5182.154729962349,2199.0010291337967
4493,638345128559214181,1451.0,1.0,1.0,0.5808631,-0.1447276,0.8010318,5178.236693143845,2223.6380130052567
4494,638345128559728945,1451.0,1.0,1.0,0.5763505,-0.1476267,0.8037576,5161.314412951469,2238.133490085602
4495,638345128560189485,1451.0,1.0,1.0,0.5781813,-0.1532389,0.8013889,5168.179973959923,2266.194462776184
4496,638345128561230932,1451.0,1.0,1.0,0.58152,-0.1497531,0.7996302,5180.7000786066055,2248.765468597412
4497,638345128561732484,1451.0,1.0,1.0,0.6186075,-0.1346188,0.7740818,5319.778203964233,2173.094019293785
4498,638345128562795901,1451.0,1.0,1.0,0.666087,-0.125579,0.7352266,5497.826144099236,2127.8949975967407
4499,638345128563472546,1451.0,1.0,1.0,0.665706,-0.1342487,0.7340388,5496.397420763969,2171.243518590927
4500,638345128564520406,1451.0,1.0,1.0,0.6673282,-0.1354139,0.7323497,5502.480670809746,2177.069500088692
4501,638345128565032368,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4502,638345128565878494,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4503,638345128566901334,1451.0,1.0,1.0,0.6825249,-0.004558846,0.7308481,5559.468448162079,1522.7942294441164
4504,638345128567920939,1451.0,1.0,1.0,0.6778289,0.04100598,0.7340752,5541.858404874802,1294.9700988829136
4505,638345128568416674,1451.0,1.0,1.0,0.6713562,0.02201667,0.7408077,5517.585754394531,1389.9166472256184
4506,638345128568896989,1451.0,1.0,1.0,0.6846616,0.0352456,0.7280084,5567.481100559235,1323.771994560957
4507,638345128569964308,1451.0,1.0,1.0,0.6724131,-0.08245896,0.7355685,5521.549165248871,1912.294790148735
4508,638345128570420404,1451.0,1.0,1.0,0.6554668,-0.09940758,0.7486532,5458.000481128693,1997.0379173755648
4509,638345128570899822,1451.0,1.0,1.0,0.6561713,-0.09928212,0.7480523,5460.642457008362,1996.4106157422063
4510,638345128571688589,1451.0,1.0,1.0,0.669858,-0.09553166,0.7363179,5511.967420578003,1977.658286690712
4511,638345128572202116,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4512,638345128573045233,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4513,638345128573725781,1451.0,1.0,1.0,0.6054482,-0.108842,0.7884071,5270.430698990822,2044.2100018262863
4514,638345128574229654,1451.0,1.0,1.0,0.6124693,-0.1142788,0.7821903,5296.759933233261,2071.394003927708
4515,638345128575085815,1451.0,1.0,1.0,0.6037935,-0.1382233,0.7850655,5264.225631952286,2191.116526722908
4516,638345128575608969,1451.0,1.0,1.0,0.6062757,-0.1289961,0.7847227,5273.533791303635,2144.9805200099945
4517,638345128576084629,1451.0,1.0,1.0,0.4910685,-0.02250403,0.8708303,4841.5069207549095,1612.5201489776373
4518,638345128577108974,1451.0,1.0,1.0,0.4524152,-0.03511371,0.8911159,4696.556992828846,1675.568554550409
4519,638345128577628123,1451.0,1.0,1.0,0.4784069,-0.0368182,0.8773661,4794.025897979736,1684.090994298458
4520,638345128578305884,1451.0,1.0,1.0,0.4797416,-0.0376079,0.8766035,4799.031011760235,1688.039503991604
4521,638345128578769242,1451.0,1.0,1.0,0.3885058,-0.06031617,0.9194701,4456.896699965,1801.5808574855328
4522,638345128579234660,1451.0,1.0,1.0,0.3788974,-0.06551212,0.923117,4420.865245163441,1827.5606036186216
4523,638345128579767952,1451.0,1.0,1.0,0.3638258,-0.08831823,0.9272705,4364.346742630005,1941.5911436080933
4524,638345128580233524,1451.0,1.0,1.0,0.3608966,-0.09120256,0.9281356,4353.362202644348,1956.012785434723
4525,638345128581233313,1451.0,1.0,1.0,0.212612,-0.14262,0.9666724,3797.2950115799904,2213.0999863147736
4526,638345128581792644,1451.0,1.0,1.0,0.2225483,-0.1568969,0.9622139,3834.556147456169,2284.4845205545425
4527,638345128582816203,1451.0,1.0,1.0,0.2101802,-0.1505157,0.9660068,3788.1757244467735,2252.578526735306
4528,638345128583879375,1451.0,1.0,1.0,0.1511924,-0.3156284,0.9367602,3566.9714882969856,3000.0
4529,638345128584918499,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4530,638345128585936940,1451.0,1.0,1.0,0.099401,-0.2593341,0.9606588,3372.753739356994,2796.670436859131
4531,638345128586981302,1451.0,1.0,1.0,0.1284358,-0.2369882,0.9629854,3481.634270399809,2684.94100868702
4532,638345128588021220,1451.0,1.0,1.0,0.1112585,-0.1366046,0.984358,3417.2193724662066,2183.023035526276
4533,638345128589042114,1451.0,1.0,1.0,0.08794844,-0.144179,0.9856356,3329.8066556453705,2220.895007252693
4534,638345128590084284,1451.0,1.0,1.0,-0.4716195,-0.1030592,0.8757591,1231.426924467087,2015.2960121631625
4535,638345128591125300,1451.0,1.0,1.0,-0.4907434,-0.1108217,0.8642277,1159.7122550010683,2054.1085079312325
4536,638345128591599029,1451.0,1.0,1.0,-0.4434136,-0.1093587,0.8896208,1337.1990546584132,2046.7934906482697
4537,638345128592166609,1451.0,1.0,1.0,-0.432246,-0.1148132,0.8944168,1379.0775015950203,2074.0660056471825
4538,638345128592605201,1451.0,1.0,1.0,-0.586609,-0.003381202,0.8098632,800.2162277698518,1516.9060099869969
4539,638345128593648625,1451.0,1.0,1.0,-0.5761552,-0.0007856963,0.81734,839.4180536270143,1503.9284816011786
4540,638345128594667745,1451.0,1.0,1.0,-0.5798538,-0.02415669,0.8143623,825.5483508110048,1620.783448219299
4541,638345128595710940,1451.0,1.0,1.0,-0.5810251,-0.03166476,0.8132694,821.1557865142823,1658.3237946033478
4542,638345128596245082,1451.0,1.0,1.0,-0.5189547,0.09641229,0.8493472,1053.9198964834216,1017.938531935215
4543,638345128596749276,1451.0,1.0,1.0,-0.5093349,0.1035158,0.85432,1089.9940431118014,982.4210181832314
4544,638345128597224770,1451.0,1.0,1.0,-0.5124844,0.09842468,0.8530371,1078.1836062669756,1007.8765973448752
4545,638345128598271400,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4546,638345128598766870,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4547,638345128599227665,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4548,638345128600247629,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4549,638345128600751458,1451.0,1.0,1.0,-0.4834077,-0.1805815,0.8565672,1187.2211024165156,2402.9074758291245
4550,638345128601214678,1451.0,1.0,1.0,-0.4955325,-0.1824675,0.8492073,1141.7530775070193,2412.337526679039
4551,638345128601769436,1451.0,1.0,1.0,-0.460028,-0.1677662,0.871911,1274.895027279854,2338.83099257946
4552,638345128602234759,1451.0,1.0,1.0,-0.4461248,-0.1614137,0.8802945,1327.032029628754,2307.06849694252
4553,638345128603258112,1451.0,1.0,1.0,-0.4411588,-0.1543008,0.8840646,1345.654495060444,2271.50397002697
4554,638345128603772120,1451.0,1.0,1.0,-0.262884,-0.231389,0.9366703,2014.1850337386131,2656.9450050592422
4555,638345128604257218,1451.0,1.0,1.0,-0.2678194,-0.2299877,0.9356166,1995.6772327423096,2649.938479065895
4556,638345128605278122,1451.0,1.0,1.0,-0.2761468,-0.2420217,0.9301444,1964.449502527714,2710.1084738969803
4557,638345128605796316,1451.0,1.0,1.0,-0.2752205,-0.2470495,0.9290965,1967.9230749607088,2735.247477889061
4558,638345128606920867,1451.0,1.0,1.0,-0.2372022,-0.2100341,0.9484834,2110.4917600750923,2550.170511007309
4559,638345128607940883,1451.0,1.0,1.0,-0.1914291,-0.1753023,0.9657246,2282.140899449587,2376.5114843845367
4560,638345128608878440,1451.0,1.0,1.0,-0.05939147,-0.1280441,0.9899886,2777.281992137432,2140.220493078232
4561,638345128610003249,1451.0,1.0,1.0,0.06141879,-0.1286336,0.9897884,3230.320463888347,2143.168017268181
4562,638345128610457752,1451.0,1.0,1.0,0.1277877,-0.07262333,0.9891391,3479.2038537561893,1863.116636872292
4563,638345128610941467,1451.0,1.0,1.0,0.1537758,-0.04929669,0.9868754,3576.6592361032963,1746.4834414422512
4564,638345128611785547,1451.0,1.0,1.0,0.1451329,-0.06095616,0.9875327,3544.2483723163605,1804.7808073461056
4565,638345128612280268,1451.0,1.0,1.0,0.08481553,-0.07655888,0.9934511,3318.058244884014,1882.79440253973
4566,638345128612825673,1451.0,1.0,1.0,0.08333834,-0.07582042,0.9936328,3312.51878477633,1879.1021183133123
4567,638345128613867090,1451.0,1.0,1.0,0.1139164,-0.07465085,0.9906817,3427.1864891052246,1873.254232108593
4568,638345128614913417,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4569,638345128615847388,1451.0,1.0,1.0,0.1628637,-0.09557694,0.9820083,3610.738880932331,1977.8847098350525
4570,638345128616510656,1451.0,1.0,1.0,0.1028842,-0.1069568,0.9889262,3385.8157619833946,2034.784011542797
4571,638345128617549435,1451.0,1.0,1.0,0.109529,-0.09598374,0.9893385,3410.733763128519,1979.9187183380127
4572,638345128618105578,1451.0,1.0,1.0,0.1014224,-0.1128565,0.9884214,3380.333997309208,2064.28249925375
4573,638345128619133575,1451.0,1.0,1.0,0.1524174,-0.09481753,0.9837574,3571.5652741491795,1974.0876331925392
4574,638345128619650036,1451.0,1.0,1.0,0.2095656,-0.2374817,0.9485171,3785.8709804713726,2687.4084919691086
4575,638345128620108350,1451.0,1.0,1.0,0.2161529,-0.2296746,0.9489613,3810.573399066925,2648.372963070869
4576,638345128621150334,1451.0,1.0,1.0,0.2186839,-0.2150347,0.9518075,3820.06461918354,2575.17346739769
4577,638345128621652098,1451.0,1.0,1.0,0.2239443,-0.2046605,0.9528709,3839.7911489009857,2523.302525281906
4578,638345128622115087,1451.0,1.0,1.0,0.2257457,-0.2059495,0.952168,3846.546348184347,2529.747501015663
4579,638345128623214743,1451.0,1.0,1.0,0.2014321,-0.2070255,0.9573743,3755.370352417231,2535.127490758896
4580,638345128623650952,1451.0,1.0,1.0,0.1320614,-0.1547463,0.9790881,3495.2302761375904,2273.731470108032
4581,638345128624134433,1451.0,1.0,1.0,0.1554495,-0.1544392,0.9756967,3582.935605198145,2272.195979952812
4582,638345128625239772,1451.0,1.0,1.0,0.1565031,-0.1591449,0.9747716,3586.88661083579,2295.724466443062
4583,638345128626277230,1451.0,1.0,1.0,0.09180516,-0.1726852,0.9806894,3344.269350171089,2363.4260296821594
4584,638345128627301047,1451.0,1.0,1.0,0.08307475,-0.1824666,0.9796962,3311.5303069353104,2412.332981824875
4585,638345128628359586,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4586,638345128628815678,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4587,638345128629298325,1451.0,1.0,1.0,0.6494027,-0.01013894,0.7603771,5435.26004254818,1550.6947003304958
4588,638345128630365385,1451.0,1.0,1.0,0.6599625,0.01588421,0.7511307,5474.859282374382,1420.5789528787136
4589,638345128630838747,1451.0,1.0,1.0,0.6312158,0.001645777,0.7756056,5367.059290409088,1491.7711148736998
4590,638345128631299782,1451.0,1.0,1.0,0.5744594,-0.0157662,0.8183812,5154.222652316093,1578.830998390913
4591,638345128631866630,1451.0,1.0,1.0,0.5710195,-0.02060103,0.820678,5141.323015093803,1603.005152195692
4592,638345128632890716,1451.0,1.0,1.0,0.5691344,-0.01944448,0.8220145,5134.254053235054,1597.2224026918411
4593,638345128633926019,1451.0,1.0,1.0,0.6274746,0.02739871,0.7781547,5353.029772639275,1363.006453961134
4594,638345128634949794,1451.0,1.0,1.0,0.6350553,0.02533993,0.772051,5381.457388401032,1373.300353065133
4595,638345128635543092,1451.0,1.0,1.0,0.675689,0.0417257,0.7360051,5533.833682537079,1291.3715057075024
4596,638345128636008439,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4597,638345128637048266,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4598,638345128637547755,1451.0,1.0,1.0,-0.3259057,-0.007113036,0.9453756,1777.8535857796671,1535.5651788413525
4599,638345128638027086,1451.0,1.0,1.0,-0.308304,-0.01765974,0.951124,1843.8599556684496,1588.2987026125193
4600,638345128638551628,1451.0,1.0,1.0,-0.2872793,-0.02156004,0.9576042,1922.702595591545,1607.8001968562603
4601,638345128639026528,1451.0,1.0,1.0,-0.3108535,-0.03667214,0.9497501,1834.299333393574,1683.3607070147991
4602,638345128640054991,1451.0,1.0,1.0,-0.291333,-0.01172574,0.9565499,1907.5012877583504,1558.6286978796124
4603,638345128640573135,1451.0,1.0,1.0,-0.2823307,-0.0190886,0.9591272,1941.2599056959157,1595.4429991543293
4604,638345128641734274,1451.0,1.0,1.0,-0.4927931,-0.006450132,0.8701227,1152.025826275349,1532.250660005957
4605,638345128642350335,1451.0,1.0,1.0,-0.517141,-0.02685171,0.8554789,1060.7213079929354,1634.2585496604445
4606,638345128643377624,1451.0,1.0,1.0,-0.4973383,-0.02265009,0.8672609,1134.9813938140871,1613.250445574522
4607,638345128643871244,1451.0,1.0,1.0,-0.5242622,-0.02748159,0.8511133,1034.016788005829,1637.407947331667
4608,638345128644352276,1451.0,1.0,1.0,-0.5886151,-0.06221474,0.8060158,792.6933020353318,1811.073698103428
4609,638345128644873012,1451.0,1.0,1.0,-0.5826487,-0.06949876,0.8097471,815.0673955678941,1847.4938124418256
4610,638345128645353908,1451.0,1.0,1.0,-0.5792915,-0.06445086,0.8125685,827.6567906141282,1822.254300117493
4611,638345128646399638,1451.0,1.0,1.0,-0.5801864,-0.06362283,0.811995,824.3009001016618,1818.114161491394
4612,638345128646894266,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4613,638345128647923122,1451.0,1.0,1.0,-0.3732808,-0.06390317,0.9255149,1600.1970246434214,1819.515839219093
4614,638345128648961494,1451.0,1.0,1.0,-0.375222,-0.06696388,0.9245129,1592.917509377003,1834.8194062709808
4615,638345128649556921,1451.0,1.0,1.0,-0.3791162,-0.05927098,0.923449,1578.3142223954203,1796.3549084961414
4616,638345128650062346,1451.0,1.0,1.0,-0.3844543,-0.05213303,0.9216709,1558.2963377237322,1760.6651559472084
4617,638345128650560897,1451.0,1.0,1.0,-0.3777857,-0.05226512,0.9244168,1583.3035781979563,1761.3255940377712
4618,638345128651068060,1451.0,1.0,1.0,-0.3777384,-0.0554354,0.9242514,1583.481051027775,1777.1770022809503
4619,638345128651600770,1451.0,1.0,1.0,-0.2314591,-0.09759621,0.9679368,2132.028389722109,1987.98106610775
4620,638345128652224893,1451.0,1.0,1.0,-0.2296255,-0.09546606,0.9685857,2138.9044001698494,1977.3303121328356
4621,638345128652859836,1451.0,1.0,1.0,-0.2859184,-0.111435,0.9517526,1927.8059452772145,2057.1750178933144
4622,638345128653406546,1451.0,1.0,1.0,-0.2324122,-0.09893855,0.9675721,2128.4542344510555,1994.6927353739736
4623,638345128653944816,1451.0,1.0,1.0,-0.2469918,-0.1044238,0.9633747,2073.780756443739,2022.118993103504
4624,638345128655046257,1451.0,1.0,1.0,-0.2459929,-0.1002251,0.964076,2077.5266289711,2001.125492155552
4625,638345128655542839,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4626,638345128656569670,1451.0,1.0,1.0,-0.2351735,-0.3544307,0.9050261,2118.0993989109998,3000.0
4627,638345128657609315,1451.0,1.0,1.0,-0.1914544,-0.2064365,0.9595464,2282.046016305685,2532.18249976635
4628,638345128658106598,1451.0,1.0,1.0,-0.1957422,-0.2055978,0.9588611,2265.966732054949,2527.989014983177
4629,638345128658569110,1451.0,1.0,1.0,-0.2124097,-0.2214705,0.9517525,2203.4636065363884,2607.352524995804
4630,638345128659613063,1451.0,1.0,1.0,-0.2158504,-0.227368,0.9495853,2190.561007708311,2636.839985847473
4631,638345128660107583,1451.0,1.0,1.0,-0.2084932,-0.2278593,0.9511102,2218.1504890322685,2639.296516776085
4632,638345128660568089,1451.0,1.0,1.0,-0.2019456,-0.2272309,0.9526721,2242.70398914814,2636.154532432556
4633,638345128661616386,1451.0,1.0,1.0,-0.1944787,-0.2277761,0.9540944,2270.7048542797565,2638.8804763555527
4634,638345128662109826,1451.0,1.0,1.0,0.002769455,-0.1986877,0.980059,3010.3854565531947,2493.4385120868683
4635,638345128662615531,1451.0,1.0,1.0,-0.00105001,-0.2025178,0.979278,2996.062462596456,2512.5889629125595
4636,638345128663637850,1451.0,1.0,1.0,0.01001206,-0.1950839,0.9807355,3037.5452265143394,2475.419506430626
4637,638345128664662000,1451.0,1.0,1.0,0.1069672,-0.03413482,0.9936764,3401.1270124465227,1670.6741005182266
4638,638345128665113913,1451.0,1.0,1.0,0.1240155,-0.02992318,0.991829,3465.058134868741,1649.6159005910158
4639,638345128665613376,1451.0,1.0,1.0,0.09683523,-0.02995283,0.9948496,3363.1321247667074,1649.764148518443
4640,638345128666113946,1451.0,1.0,1.0,0.09529272,-0.02931105,0.9950176,3357.3476895689964,1646.5552486479282
4641,638345128666615011,1451.0,1.0,1.0,0.08898015,-0.02482538,0.995724,3333.6755745112896,1624.1268962621689
4642,638345128667660292,1451.0,1.0,1.0,0.09281752,-0.02335838,0.9954092,3348.06570969522,1616.7919021099806
4643,638345128668114992,1451.0,1.0,1.0,-0.03860307,-0.009069242,0.9992135,2855.238483287394,1545.3462079167366
4644,638345128668596016,1451.0,1.0,1.0,-0.04149101,-0.00660798,0.9991171,2844.4087151438,1533.039900008589
4645,638345128669244953,1451.0,1.0,1.0,-0.03902463,-0.006732294,0.9992156,2853.657642379403,1533.6614693515005
4646,638345128670304671,1451.0,1.0,1.0,-0.03838768,-0.007171085,0.9992372,2856.0462053865194,1535.8554255217314
4647,638345128671424001,1451.0,1.0,1.0,-0.03228893,-0.09766427,0.9946955,2878.916507586837,1988.3213341236117
4648,638345128672364094,1451.0,1.0,1.0,0.0,0.0,0,3000.0,1500.0
4649,638345128672845731,1451.0,1.0,1.0,0.3134681,-0.06819096,0.9471471,4175.505369901657,1840.954810380936
4650,638345128673302905,1451.0,1.0,1.0,0.2893663,-0.04321591,0.9562424,4085.123643279076,1716.0795591771605
4651,638345128674384698,1451.0,1.0,1.0,0.2565354,-0.06854911,0.964101,3962.007790803909,1842.7455574274063
4652,638345128674869092,1451.0,1.0,1.0,0.2670147,-0.05607487,0.9620596,4001.3051703572273,1780.3743444383144
4653,638345128675908020,1451.0,1.0,1.0,0.2549934,-0.06990191,0.9644128,3956.225283443928,1849.509567022324
4654,638345128676951181,1451.0,1.0,1.0,0.3520577,-0.130505,0.9268354,4320.216357707977,2152.52497792244
